npi,communityId
1730490475,1385
1740221878,1384
1740240902,1388
1740252642,1385
1740258011,1388
1740262104,1390
1740271170,1390
1740271402,1390
1740275221,1393
1740288810,1400
1740311521,1391
1740365253,1384
1740484229,1384
1740487305,1384
1750324315,1388
1750328852,1386
1750338539,1405
1750368403,1395
1750376786,1393
1750384780,1399
1750389607,1400
1750390530,1385
1750394060,1384
1750444139,1391
1750480182,1384
1750494969,1388
1750524260,1385
1750524856,1399
1750608113,1399
1750692042,1385
1750701900,1393
1750796447,1400
1760414429,1391
1760475396,1390
1760478192,1386
1760574610,1388
1760579874,1384
1760591788,1387
1760643803,1384
1760682280,1384
1760702658,1384
1760725915,1400
1760749030,1384
1760762348,1386
1770519704,1390
1770521502,1390
1770525107,1395
1770538738,1385
1770557159,1384
1770575607,1408
1770578882,1387
1770582140,1390
1770639619,1395
1770640187,1393
1770711657,1384
1770774754,1386
1770842759,1400
1780623579,1390
1780641191,1384
1780654285,1395
1780667006,1391
1780685743,1400
1780715342,1400
1780776104,1384
1780778969,1393
1780804336,1384
1780819375,1395
1780837203,1384
1780904631,1388
1790001410,1384
1790708097,1400
1790710374,1400
1790723013,1390
1790729887,1393
1790736759,1384
1790753259,1400
1790754646,1385
1790757821,1386
1790758514,1395
1790766590,1395
1790770378,1391
1790776672,1386
1790833267,1386
1790869808,1384
1790884138,1384
1790891315,1391
1801007596,1395
1801030523,1386
1801086665,1384
1801820519,1386
1801829114,1386
1801866199,1391
1801880737,1386
1801888060,1393
1801894142,1385
1801943600,1386
1801973490,1386
1801996012,1390
1811044787,1400
1811077712,1386
1811089238,1384
1811104003,1391
1811158942,1395
1811200033,1399
1811905409,1386
1811928385,1384
1811935612,1405
1811985815,1395
1821066341,1399
1821069501,1391
1821080961,1408
1821110933,1384
1821145624,1386
1821180241,1384
1821185935,1384
1821185968,1384
1821257502,1388
1821269465,1386
1821301920,1384
1821302597,1384
1821350349,1400
1821386525,1400
1831101708,1384
1831121011,1384
1831122860,1395
1831123488,1391
1831139799,1390
1831149152,1393
1831169069,1399
1831172618,1384
1831181957,1388
1831186188,1405
1831262385,1384
1831269406,1395
1831281245,1387
1831287630,1395
1831289255,1390
1831345669,1388
1841201886,1387
1841225661,1395
1841237450,1390
1841266582,1385
1841278157,1405
1841282779,1408
1841347705,1384
1841347721,1384
1841360930,1395
1841387941,1393
1841387974,1384
1841418860,1393
1841566056,1384
1851303788,1384
1851318562,1384
1851329445,1387
1851345755,1400
1851362628,1395
1851382568,1387
1851382618,1387
1851384747,1388
1851407548,1388
1851443063,1384
1851474092,1386
1851483275,1384
1851488985,1384
1851490288,1384
1851554836,1400
1851617021,1384
1861405409,1395
1861430621,1390
1861437063,1391
1861451338,1395
1861452138,1386
1861464430,1400
1861479545,1388
1861485039,1391
1861496838,1384
1861497570,1386
1861507782,1388
1861541351,1391
1861576977,1384
1861639031,1388
1861668907,1386
1861689432,1395
1861751703,1393
1861888182,1384
1871521922,1387
1871530832,1399
1871539502,1386
1871565457,1391
1871565465,1391
1871573196,1393
1871577445,1384
1871584532,1393
1871589473,1400
1871614370,1386
1871634204,1384
1871634295,1384
1871644781,1387
1871677971,1384
1871685297,1384
1871685743,1390
1871696096,1391
1871756080,1386
1871770123,1385
1881012664,1395
1881089795,1386
1881619609,1405
1881624450,1395
1881638179,1393
1881638971,1393
1881639136,1393
1881642791,1395
1881642809,1386
1881646073,1400
1881673093,1400
1881803492,1391
1881836856,1386
1881850667,1388
1891000923,1388
1891011896,1384
1891114443,1384
1891132767,1405
1891708012,1388
1891725479,1399
1891726303,1391
1891738225,1387
1891749420,1400
1891767794,1391
1891773057,1388
1891782454,1386
1891788840,1388
1891842787,1384
1891843975,1384
1891861506,1391
1891879904,1384
1891887204,1384
1891887212,1384
1891887659,1388
1891963591,1393
1902004005,1393
1902007107,1386
1902013410,1400
1902035371,1388
1902062391,1395
1902070238,1390
1902075500,1395
1902078041,1388
1902162431,1390
1902192008,1384
1902196165,1388
1902224041,1395
1902328362,1393
1902812571,1400
1902823099,1391
1902842412,1386
1902858574,1391
1902953706,1390
1902993009,1384
1912016650,1384
1912060468,1388
1912060906,1384
1912099342,1384
1912101494,1390
1912166752,1388
1912276890,1395
1912325150,1395
1912388422,1390
1912947318,1390
1912954231,1390
1912970021,1393
1912977430,1385
1912979501,1391
1912989989,1400
1922045137,1390
1922048883,1386
1922092535,1386
1922155811,1384
1922195056,1384
1922196435,1387
1922241959,1386
1922251982,1384
1922278126,1390
1922280692,1399
1922285337,1390
1922319037,1400
1922394840,1385
1922444363,1386
1932102670,1399
1932128782,1393
1932139474,1387
1932146032,1386
1932153244,1384
1932170750,1395
1932172624,1390
1932179389,1400
1932180007,1384
1932188554,1388
1932190360,1400
1932274503,1395
1932283041,1384
1932296035,1384
1932296043,1384
1932321395,1384
1932331550,1390
1932372505,1393
1932381795,1384
1932477171,1387
1942203120,1393
1942203849,1387
1942203963,1393
1942226519,1393
1942245683,1384
1942252952,1400
1942255575,1400
1942268693,1384
1942290333,1391
1942295035,1386
1942299359,1395
1942314075,1400
1942348081,1384
1942357819,1384
1942364948,1384
1942384821,1384
1942397054,1384
1942412358,1395
1942429816,1390
1942442710,1385
1942594932,1395
1942620232,1395
1942676432,1387
1952304966,1399
1952304990,1387
1952307233,1393
1952345001,1393
1952353054,1400
1952386393,1395
1952386401,1391
1952397606,1390
1952404402,1395
1952415499,1385
1952454332,1390
1952485062,1384
1952493371,1384
1952590705,1384
1952629867,1386
1952689135,1384
1952737439,1384
1962409433,1408
1962450973,1387
1962470567,1388
1962490359,1395
1962497867,1386
1962499582,1386
1962515023,1388
1962632968,1388
1962645259,1400
1962656322,1388
1962662858,1395
1962664680,1395
1962778167,1390
1962816207,1405
1972548220,1393
1972573038,1395
1972658060,1385
1972674968,1395
1972708667,1388
1972718104,1393
1972749174,1395
1972805414,1384
1982614814,1390
1982644886,1390
1982650024,1400
1982661617,1395
1982672507,1395
1982689279,1387
1982692844,1384
1982703328,1387
1982724076,1391
1982751707,1384
1982796306,1384
1982829297,1388
1982922878,1384
1982961025,1384
1982999694,1384
1992091995,1395
1992125983,1384
1992148696,1384
1992770929,1391
1992776405,1395
1992790091,1386
1992852792,1384
1992861314,1393
1992897326,1384
1992985949,1386
