"","to_npi","from_npi","patient_count","transaction_count","average_day_wait","std_day_wait","hospital_type","pcp_class","pcp_special","to_organization","full_name","credential_text","middle_name","name_prefix_text","name_suffix_text","pcp_communityid","hospital_communityid"
"2393",1861479545,1497732762,461,1168,0.002,0.059,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","MARK SEAGO","MD","ANDREW","MR.","NULL",1388,1388
"2394",1861479545,1124246681,922,1913,13.377,30.761,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","MAURY REGIONAL HOSPITAL","JOHN JENSEN","M.D.","SPENCER","NULL","NULL",1388,1388
"2395",1861479545,1578531851,338,1011,5.056,18.489,"General Acute Care Hospital","Internal Medicine","Rheumatology","MAURY REGIONAL HOSPITAL","EMILIO RODRIGUEZ","M.D.","J.","NULL","NULL",1388,1388
"2396",1861479545,1316054133,863,1724,26.908,51.049,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","BEN GARDNER","M.D.","A","NULL","NULL",1388,1388
"2397",1861479545,1932381795,306,552,27.395,34.398,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL","ARVINDH KANAGASUNDRAM","M.D.","NULL","DR.","NULL",1384,1388
"2398",1861479545,1548225444,660,1262,13.548,38.709,"General Acute Care Hospital","Internal Medicine","Gastroenterology","MAURY REGIONAL HOSPITAL","DAYAKER MALLIPEDDI","MD","REDDY","NULL","NULL",1388,1388
"2399",1861479545,1851384747,401,988,21.241,42.327,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","PAUL PERRYMAN","MD","EDWARD","DR.","NULL",1388,1388
"2400",1861479545,1912166752,855,1172,17.521,39.359,"General Acute Care Hospital","Internal Medicine","Interventional Cardiology","MAURY REGIONAL HOSPITAL","AMIT KESWANI","MD","N","DR.","NULL",1388,1388
"2401",1861479545,1285781161,317,557,29.668,39.611,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL","ROBERT ABRAHAM","MD","NULL","NULL","NULL",1384,1388
"2402",1861479545,1386600906,662,1265,10.451,34.645,"General Acute Care Hospital","Internal Medicine","Gastroenterology","MAURY REGIONAL HOSPITAL","ROBERT MCCLURE","MD","WALLACE","DR.","NULL",1388,1388
"2403",1861479545,1568455517,596,2620,1.469,10.769,"General Acute Care Hospital","Internal Medicine","Medical Oncology","MAURY REGIONAL HOSPITAL","MARK MESSENGER","MD","H","NULL","NULL",1388,1388
"2404",1861479545,1215029897,845,1861,18.905,34.379,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","RICHARD KENNEDY","M.D.","D","NULL","NULL",1388,1388
"2405",1861479545,1215916838,183,1303,0.237,4.192,"General Acute Care Hospital","General Practice","NULL","MAURY REGIONAL HOSPITAL","DAVID DANIELS","MD","A","NULL","NULL",1388,1388
"2406",1861479545,1497793731,62,97,42.196,40.575,"General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","MAURY REGIONAL HOSPITAL","JAMES BAKER","M.D.","HAYWOOD","NULL","NULL",1390,1388
"2407",1861479545,1487749446,50,115,17.548,41.088,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","KELLY SNYDER","M.D.","J","NULL","NULL",1387,1388
"2408",1861479545,1962515023,683,1876,8.357,24.425,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","BELINDA BART","M.D.","K","NULL","NULL",1388,1388
"2409",1861479545,1932188554,546,1077,13.757,35.163,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","DAVID TURNER","MD","M","NULL","NULL",1388,1388
"2410",1861479545,1891788840,524,2184,2.017,11.977,"General Acute Care Hospital","Internal Medicine","Medical Oncology","MAURY REGIONAL HOSPITAL","CHET JAMESON","MD","HOUSTON","NULL","III",1388,1388
"2411",1861479545,1316975485,79,128,44.063,49.34,"General Acute Care Hospital","Internal Medicine","Rheumatology","MAURY REGIONAL HOSPITAL","JAMES GORE","MD","E","DR.","NULL",1384,1388
"2412",1861479545,1578597704,59,105,32.714,35.085,"General Acute Care Hospital","Internal Medicine","Medical Oncology","MAURY REGIONAL HOSPITAL","RUTH LAMAR","M.D.","E","NULL","NULL",1387,1388
"2413",1861479545,1831181957,431,1068,13.6,28.748,"General Acute Care Hospital","Internal Medicine","Nephrology","MAURY REGIONAL HOSPITAL","JAMES BARR","M.D., PH.D.","GRANT","NULL","NULL",1388,1388
"2414",1861479545,1902078041,109,117,33.385,46.908,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","DERRON ALLEN","M.D.","E","DR.","NULL",1388,1388
"2415",1861479545,1649362062,50,53,46.717,54.943,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL","WALEED IRANI","MD","NULL","NULL","NULL",1384,1388
"2416",1861479545,1154425361,49,144,9.292,18.349,"General Acute Care Hospital","Internal Medicine","Nephrology","MAURY REGIONAL HOSPITAL","INDU BALI","MD","NULL","MS.","NULL",1388,1388
"2417",1861479545,1740240902,257,488,30.924,52.368,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","MICHAEL DAVIDSON","D.O.","JAMES","NULL","NULL",1388,1388
"2418",1861479545,1114019833,519,1144,25.108,49.87,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","THOMAS FARMER","M.D.","W","NULL","NULL",1388,1388
"2419",1861479545,1407274251,167,232,0,0,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","CHRISTIAN PETRAUSKIS","M.D.","NULL","NULL","NULL",1388,1388
"2420",1861479545,1851407548,574,1228,24.137,47.42,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","TIMOTHY NASH","M.D.","A","NULL","NULL",1388,1388
"2421",1861479545,1598021073,230,251,45.211,59.617,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","LAMIN BANGURA","MD","SHEBORA","DR.","NULL",1388,1388
"2422",1861479545,1720020761,239,317,0,0,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","WILLIAM MEEKER","M.D.","K.","NULL","NULL",1388,1388
"2423",1861479545,1942348081,59,94,38.351,45.475,"General Acute Care Hospital","Internal Medicine","Rheumatology","MAURY REGIONAL HOSPITAL","SUJANA REDDY","MD","KARRA","DR.","NULL",1384,1388
"2424",1861479545,1497738462,35,54,41.833,54.482,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","STEPHEN LUTZAK","NULL","KARIM","DR.","NULL",1387,1388
"2425",1861479545,1083606248,145,243,40.901,49.006,"General Acute Care Hospital","Internal Medicine","Nephrology","MAURY REGIONAL HOSPITAL","RALPH ATKINSON","M.D.","C.","NULL","III",1390,1388
"2426",1861479545,1578857017,369,767,0,0,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","SARAH ESSARY","MD","DIANNE","DR.","NULL",1388,1388
"2427",1861479545,1467418087,786,1233,14.654,38.631,"General Acute Care Hospital","Internal Medicine","Gastroenterology","MAURY REGIONAL HOSPITAL","SRIKAR REDDY","MD","S","DR.","NULL",1388,1388
"2428",1861479545,1861451338,116,258,15.756,30.243,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","JOSEPH RUPARD","M D","HOWARD","NULL","NULL",1395,1388
"2429",1861479545,1982829297,490,1254,21.307,41.453,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","KANTHI CHARAN NARRA","MD","NULL","NULL","NULL",1388,1388
"2430",1861479545,1821257502,299,579,0.397,5.705,"General Acute Care Hospital","Internal Medicine","Critical Care Medicine","MAURY REGIONAL HOSPITAL","MAURA LIPP","MD","J","NULL","NULL",1388,1388
"2431",1861479545,1437316106,377,945,0,0,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","OLIVIA GRANILLO JOHNSON","M.D.","MARIE","DR.","NULL",1388,1388
"2432",1861479545,1104897164,59,81,0,0,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","CHRISTOPHER EDWARDS","MD","R","NULL","NULL",1388,1388
"2433",1861479545,1356304984,53,82,32.573,49.159,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","MARY MCBEAN","MD","R.","DR.","NULL",1384,1388
"2434",1861479545,1386664662,59,101,40.733,52.374,"General Acute Care Hospital","Internal Medicine","Rheumatology","MAURY REGIONAL HOSPITAL","ELI STEIGELFEST","MD","NULL","DR.","NULL",1384,1388
"2435",1861479545,1154344836,736,1630,20.836,44.152,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","CHARLES BALL","M.D.","A","NULL","NULL",1388,1388
"2436",1861479545,1336331719,56,80,5.988,15.555,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","JENNIFER LANE","M.D.","NULL","DR.","NULL",1388,1388
"2437",1861479545,1528174752,72,88,38.261,46.189,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL","CHRISTOPHER ELLIS","M.D.","RANDALL","DR.","NULL",1384,1388
"2438",1861479545,1184867939,308,592,0,0,"General Acute Care Hospital","Internal Medicine","Critical Care Medicine","MAURY REGIONAL HOSPITAL","KARTHIK JOTHIANANDAN","M.D.","NULL","NULL","NULL",1388,1388
"2439",1861479545,1891887659,302,849,9.404,25.895,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","ROBERT BAIN","M.D.","A","NULL","NULL",1388,1388
"2440",1861479545,1760574610,67,89,46.809,52.967,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","DARRELL ARNETT","MD","G","NULL","NULL",1388,1388
"2441",1861479545,1508008053,1282,1584,18.102,42.064,"General Acute Care Hospital","Internal Medicine","Interventional Cardiology","MAURY REGIONAL HOSPITAL","TEMUJIN DINARAM","M.D.","NULL","DR.","NULL",1388,1388
"2442",1861479545,1518161009,133,150,28.607,37.465,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL","CHRISTOPHER ENGLISH","MD","NULL","NULL","NULL",1405,1388
"2443",1861479545,1487067963,133,234,17.868,40.402,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","SEAN CANNADY","DO","NULL","DR.","NULL",1388,1388
"2444",1861479545,1962470567,1091,2516,14.982,33.073,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","GIBRAN NADDY","M.D.","B.","NULL","NULL",1388,1388
"2445",1861479545,1174517593,57,88,40.42,56.685,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","MAURY REGIONAL HOSPITAL","MICHAEL NEUSS","M.D.","NORBERT","DR.","NULL",1384,1388
"2446",1861479545,1861639031,281,511,25.178,49.119,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","REBECCA SMITH","MD","HELEN","NULL","NULL",1388,1388
"2447",1861479545,1932283041,48,57,43.439,53.032,"General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","MAURY REGIONAL HOSPITAL","PABLO SAAVEDRA","MD","NULL","DR.","NULL",1384,1388
"2448",1861479545,1902035371,341,1025,13.751,31.891,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","PADMA NARRA","MD","J","NULL","NULL",1388,1388
"2449",1861479545,1386698058,295,390,11.821,40.991,"General Acute Care Hospital","Family Medicine","Adult Medicine","MAURY REGIONAL HOSPITAL","YEKOLLA REDDY","M.D.,","MADHUSUDANA","DR.","NULL",1388,1388
"2450",1861479545,1861430621,133,186,40.301,45.633,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL","WILSON KEMP","M.D.","EVANS","NULL","JR.",1390,1388
"2451",1861479545,1417900820,122,132,5.5,18.103,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","DENNIS MCCRACKEN","M.D.","NULL","DR.","NULL",1388,1388
"2452",1861479545,1750324315,205,273,3.736,15.036,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","BRIAN MCMURRAY","M.D.","ROYAL","NULL","NULL",1388,1388
"2453",1861479545,1336200385,479,876,7.669,19.977,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","MAURY REGIONAL HOSPITAL","JON FREELS","M.D.","L","NULL","NULL",1388,1388
"2454",1861479545,1700871191,61,72,0,0,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","CHRISTINA LANNOM","DO","L","DR.","NULL",1388,1388
"2455",1861479545,1831139799,105,150,45.213,45.909,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","MAURY REGIONAL HOSPITAL","JON TUMEN","M.D.","J","NULL","NULL",1390,1388
"2456",1861479545,1548332505,81,182,14.016,24.32,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","BENNY MCKNIGHT","D.O.","MARTIN","DR.","NULL",1388,1388
"2457",1861479545,1518143122,72,159,16.145,21.594,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","DANA CHANDLER","DO","J","NULL","NULL",1387,1388
"2458",1861479545,1891773057,206,353,2.3,18.961,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","MARTIN CHANEY","MD","M","NULL","NULL",1388,1388
"2459",1861479545,1942429816,130,157,47.726,54.004,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL","ANDREW ZURICK","M.D.","OLIVER","NULL","III",1390,1388
"2460",1861479545,1912060468,940,1626,25.787,42.234,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL","JANICE VINSON","M.D.","M","NULL","NULL",1388,1388
"2461",1861479545,1093830176,100,202,20.975,30.444,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","MAURY REGIONAL HOSPITAL","CHIRAG AMIN","MD","JITENDRA","DR.","NULL",1400,1388
"2462",1861479545,1740258011,583,1935,5.197,17.874,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","GAYLON HARRIS","M.D.","L.","NULL","NULL",1388,1388
"2463",1861479545,1245208602,124,136,49.897,74.062,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","JOHN SIMMONS","M.D.","O.","NULL","NULL",1388,1388
"2464",1861479545,1306111497,175,411,8.917,19.928,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","BROOK HELMER","M.D.","NULL","NULL","NULL",1388,1388
"2465",1861479545,1033353487,168,288,0,0,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","JENNIFER FELDHAUS","M.D.","JEWELLE","NULL","NULL",1388,1388
"2466",1861479545,1467406314,1315,1700,20.265,41.483,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL","JOEL PHARES","M.D.","NULL","DR.","NULL",1388,1388
"2467",1861479545,1033297429,564,1239,19.562,37.776,"General Acute Care Hospital","Internal Medicine","Nephrology","MAURY REGIONAL HOSPITAL","HANY REZK","M.D.","NIMR","DR.","NULL",1388,1388
"2468",1861479545,1073603411,58,69,36.942,41.174,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","CHRISTOPHER BURRESS","D.O.","SHEA","DR.","NULL",1387,1388
"2469",1861479545,1306891262,39,54,47.167,53.625,"General Acute Care Hospital","Internal Medicine","Advanced Heart Failure and Transplant Cardiology","MAURY REGIONAL HOSPITAL","MARK AARON","M.D.","FREEMAN","NULL","NULL",1390,1388
"2470",1861479545,1831345669,331,662,0,0,"General Acute Care Hospital","Internal Medicine","Critical Care Medicine","MAURY REGIONAL HOSPITAL","JOE PHILIP","M.D.","NULL","DR.","NULL",1388,1388
"2471",1861479545,1225031073,36,58,45.621,61.962,"General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","MAURY REGIONAL HOSPITAL","THOMAS BARTLETT","MD","G","NULL","NULL",1390,1388
"2472",1861479545,1871539502,43,55,49.109,65.369,"General Acute Care Hospital","Family Medicine","NULL","MAURY REGIONAL HOSPITAL","RAYMOND BREWER","M.D.","MICHAEL","DR.","NULL",1386,1388
"2473",1861479545,1659631299,358,919,0,0,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","RAFAEL FAVELA","M.D.","NICHOLAS","DR.","IV",1388,1388
"2474",1861479545,1144309121,38,62,44.129,40.415,"General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","MAURY REGIONAL HOSPITAL","ROBERT JONES","M.D.","CHRISTOPHER","NULL","NULL",1386,1388
"2475",1861479545,1043400435,318,620,0.003,0.08,"General Acute Care Hospital","Pediatrics","NULL","MAURY REGIONAL HOSPITAL","ANTHONY HAASE","M.D.","DONALD","NULL","III",1388,1388
"2476",1861479545,1134203243,94,225,17.298,43.152,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL","REBECCA HUNG","MD","RAE","NULL","NULL",1384,1388
"2477",1861479545,1558653923,272,690,0.228,5.977,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","THANG PHAN","MD","MINH","NULL","NULL",1388,1388
"2478",1861479545,1154398105,415,959,0.015,0.452,"General Acute Care Hospital","Internal Medicine","NULL","MAURY REGIONAL HOSPITAL","KELLEY JEFFERSON","MD","VINCENT","NULL","NULL",1388,1388
"2479",1861479545,1548317498,83,124,46.831,62.92,"General Acute Care Hospital","Internal Medicine","Nephrology","MAURY REGIONAL HOSPITAL","JAMES WILBECK","MD","C","NULL","NULL",1387,1388
"2480",1861479545,1114979184,616,1490,15.954,31.868,"General Acute Care Hospital","Internal Medicine","Nephrology","MAURY REGIONAL HOSPITAL","CHERYL CLAYTON","MD","BUTTRAM","DR.","NULL",1388,1388
"2481",1861479545,1821145624,74,115,40.078,59.524,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","MAURY REGIONAL HOSPITAL","JACK ERTER","MD","NULL","NULL","NULL",1386,1388
"2482",1871530832,1750608113,39,81,26.457,44.885,"General Acute Care Hospital","Internal Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","SAVITA FANTA","M.D.","LEANNE","DR.","NULL",1399,1399
"2483",1871530832,1114979184,56,67,0.015,0.122,"General Acute Care Hospital","Internal Medicine","Nephrology","CENTRAL TENNESSEE HOSPITAL CORPORATION","CHERYL CLAYTON","MD","BUTTRAM","DR.","NULL",1388,1399
"2484",1871530832,1265606255,47,67,33.463,32.969,"General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","CENTRAL TENNESSEE HOSPITAL CORPORATION","PRZEMYSLAW BOREK","MD","PETER","DR.","NULL",1386,1399
"2485",1871530832,1063407534,651,1556,10.415,32.654,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","CENTRAL TENNESSEE HOSPITAL CORPORATION","MOHAMMAD ALSOUB","MD","A","NULL","NULL",1399,1399
"2486",1871530832,1730114315,101,137,1.131,9.591,"General Acute Care Hospital","Internal Medicine","Infectious Disease","CENTRAL TENNESSEE HOSPITAL CORPORATION","HAROON KHAN","M.D.","NASIR","NULL","NULL",1391,1399
"2487",1871530832,1275646119,49,62,48.806,67.54,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","CENTRAL TENNESSEE HOSPITAL CORPORATION","BYRON HAITAS","MD","NULL","NULL","NULL",1386,1399
"2488",1871530832,1497758445,164,228,42.263,61.511,"General Acute Care Hospital","Family Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","JOHN MORSE","MD","CW","DR.","NULL",1399,1399
"2489",1871530832,1487854311,66,104,33.596,50.854,"General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","CENTRAL TENNESSEE HOSPITAL CORPORATION","GREGORY BASHIAN","M.D.","GARO","DR.","NULL",1386,1399
"2490",1871530832,1649480237,411,1160,12.182,32.88,"General Acute Care Hospital","Internal Medicine","Nephrology","CENTRAL TENNESSEE HOSPITAL CORPORATION","LING YU","MD","NULL","NULL","NULL",1399,1399
"2491",1871530832,1326048844,171,282,21.911,30.795,"General Acute Care Hospital","Internal Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","ANNA SZCZUKA","MD","NULL","NULL","NULL",1399,1399
"2492",1871530832,1548286396,83,94,45.383,58.691,"General Acute Care Hospital","Internal Medicine","Hematology","CENTRAL TENNESSEE HOSPITAL CORPORATION","ROBERT COOPER","M.D.","SETH","NULL","NULL",1399,1399
"2493",1871530832,1245325661,87,142,48.331,76.372,"General Acute Care Hospital","Internal Medicine","Interventional Cardiology","CENTRAL TENNESSEE HOSPITAL CORPORATION","PAUL MYERS","MD","ROBERT","NULL","NULL",1386,1399
"2494",1871530832,1932128782,34,56,43.661,57.137,"General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","CENTRAL TENNESSEE HOSPITAL CORPORATION","ROBERT PICKETT","M.D.","ANDREW","NULL","NULL",1393,1399
"2495",1871530832,1184620460,43,63,33.524,52.934,"General Acute Care Hospital","Family Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","JAMES ANDERSON","MD","R","MISS","NULL",1386,1399
"2496",1871530832,1760478192,42,51,49.765,63.31,"General Acute Care Hospital","Internal Medicine","Gastroenterology","CENTRAL TENNESSEE HOSPITAL CORPORATION","THOMAS LEWIS","MD","J","MR.","NULL",1386,1399
"2497",1871530832,1073516001,215,356,34.567,49.894,"General Acute Care Hospital","Internal Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","DAVID ROSS","MD","L","DR.","NULL",1399,1399
"2498",1871530832,1750524856,225,331,43.414,58.213,"General Acute Care Hospital","Family Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","DEMOND WHITE","MD","C.","NULL","NULL",1399,1399
"2499",1871530832,1639497779,71,80,0,0,"General Acute Care Hospital","Internal Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","OLUSOLA KOLADE","M.D.","O","NULL","NULL",1399,1399
"2500",1871530832,1801943600,53,64,42.625,59.219,"General Acute Care Hospital","Internal Medicine","Gastroenterology","CENTRAL TENNESSEE HOSPITAL CORPORATION","JONATHAN SCHNEIDER","MD","NULL","NULL","NULL",1386,1399
"2501",1871530832,1184603839,193,237,49.992,63.341,"General Acute Care Hospital","Internal Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","MICHAEL RICHARDSON","MD","D","NULL","NULL",1399,1399
"2502",1871530832,1750384780,235,397,17.693,36.893,"General Acute Care Hospital","Family Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","JULIE PERRIGIN","MD","A","DR.","NULL",1399,1399
"2503",1871530832,1639125560,314,381,0,0,"General Acute Care Hospital","Internal Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","FAWWAZ ALKAYYALI","MD","A","NULL","NULL",1399,1399
"2504",1871530832,1689677619,332,496,38.466,49.912,"General Acute Care Hospital","Family Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","ROBERT ORGAIN","MD","W","DR.","NULL",1399,1399
"2505",1871530832,1093718272,573,934,19.691,43.312,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","CENTRAL TENNESSEE HOSPITAL CORPORATION","DAVID BLAZER","MD","J","DR.","NULL",1399,1399
"2506",1871530832,1790757821,158,187,35.299,62.128,"General Acute Care Hospital","Internal Medicine","Gastroenterology","CENTRAL TENNESSEE HOSPITAL CORPORATION","IRA STEIN","M. D.","E","NULL","NULL",1386,1399
"2507",1871530832,1891725479,556,1908,3.092,18.686,"General Acute Care Hospital","Internal Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","VIREN SHAH","M.D.","JASHVANTLAL","NULL","NULL",1399,1399
"2508",1871530832,1922280692,402,921,17.152,38.237,"General Acute Care Hospital","Internal Medicine","Hematology & Oncology","CENTRAL TENNESSEE HOSPITAL CORPORATION","MATHEW JOSEPH","M.D.","JOHN","DR.","NULL",1399,1399
"2509",1871530832,1558384099,45,100,0,0,"General Acute Care Hospital","Internal Medicine","Pulmonary Disease","CENTRAL TENNESSEE HOSPITAL CORPORATION","PRAKASHCHANDRA PATEL","M.D.","B","DR.","NULL",1395,1399
"2510",1871530832,1952304966,422,612,39.569,56.415,"General Acute Care Hospital","Family Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","JOHN SALYER","MD","R","DR.","NULL",1399,1399
"2511",1871530832,1063415131,247,397,28.461,39.112,"General Acute Care Hospital","Family Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","ROLLAND LUPLOW","MD","E","DR.","NULL",1399,1399
"2512",1871530832,1205878220,247,406,25.515,38.657,"General Acute Care Hospital","Family Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","WALTER STEPHENS","M.D.","EARNEST","NULL","NULL",1399,1399
"2513",1871530832,1932102670,160,271,31.491,45.121,"General Acute Care Hospital","Internal Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","KERRY ROSS","MD","W","DR.","NULL",1399,1399
"2514",1871530832,1144309121,47,65,42.862,45.571,"General Acute Care Hospital","Internal Medicine","Clinical Cardiac Electrophysiology","CENTRAL TENNESSEE HOSPITAL CORPORATION","ROBERT JONES","M.D.","CHRISTOPHER","NULL","NULL",1386,1399
"2515",1871530832,1811200033,619,839,17.961,40.909,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","CENTRAL TENNESSEE HOSPITAL CORPORATION","BRYAN DOHERTY","MD","NULL","DR.","NULL",1399,1399
"2516",1871530832,1194743914,112,238,19.958,41.769,"General Acute Care Hospital","Internal Medicine","Medical Oncology","CENTRAL TENNESSEE HOSPITAL CORPORATION","WILLIAM PENLEY","M.D.","C","NULL","NULL",1393,1399
"2517",1871530832,1922444363,58,68,19.456,43.673,"General Acute Care Hospital","Internal Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","EVERALD WALKER","MD","URIAH","DR.","JR.",1386,1399
"2518",1871530832,1467645903,750,1131,18.485,41.88,"General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","CENTRAL TENNESSEE HOSPITAL CORPORATION","EHAB KASASBEH","M.D.","S","NULL","NULL",1399,1399
"2519",1871530832,1821066341,98,116,19.793,48.725,"General Acute Care Hospital","Internal Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","EARL CAMPBELL","M.D.","V","NULL","JR.",1399,1399
"2520",1871530832,1831169069,351,865,14.48,40.78,"General Acute Care Hospital","Internal Medicine","Nephrology","CENTRAL TENNESSEE HOSPITAL CORPORATION","ASHISH SONI","M.D.","NULL","NULL","NULL",1399,1399
"2521",1871530832,1316329675,91,129,0,0,"General Acute Care Hospital","Internal Medicine","NULL","CENTRAL TENNESSEE HOSPITAL CORPORATION","JASON HOLC","MD, BSC","ANDREW","DR.","NULL",1399,1399
"2522",1871530832,1033297429,79,99,4.273,28.007,"General Acute Care Hospital","Internal Medicine","Nephrology","CENTRAL TENNESSEE HOSPITAL CORPORATION","HANY REZK","M.D.","NIMR","DR.","NULL",1388,1399
